,Message,Target
471," for...the...loss. dumbface  ...him, not u. what u up to on the wknd? i wanna seeeeeee ya!",0
472, I'll DM you half naked pictures happy,1
473,"Tum is very unhappy this morning (& it`s definitely not a hangover, either). I`d call in sick to work except Heidi needs a ride home.",0
474, i dunno..tipsy gave EVERYTHING in the 1st set and still lost..not sure what mental state he was in - but the injury was bad timing,0
475,Amazing night at the drive in,0
476,Woke up and felt a sharp pain in the back of my leg. No school for me today,-1
477,How can I set an alarm for 9am and snooze it until 12 unhappy ,-1
478, tests autonomy waters. ,0
479, and we will all eat it and be happy,1
480,im scared of thunder,-1
481,last time washing my hair,0
482,I hate going to the dr  just wasted 1 hour and a half for them to say my back pain is probly depression or stress. Duhh! I need it fixed,-1
483, I`m honestly incredibly upset we couldn`t make it. Devestated even. We would have lost a whole travel day and it just sucks,0
484,: I just don`t want to be here.,0
485,going through paces of decommissioing. Very poignant moment for IN/ air arm - to  give a send off to  a true War Horse,0
486," It`s allright pastor, jiayou for the book!!",-1
487,...just not that into me,-1
488, thanks colin hearing that bad knee Imor not il crawl over the finish line  your a wee star,1
489,HAPPY MOTHERS DAY MAMMA,1
490,no internet for a week or longer,-1
491, flashing light. (And paying for parking). ,0
492,Justwatched the premier of Jon  Kate plus 8 andI just cant pull myself together.I cant imagine being alone with my 2 let alone 8.,1
493,im full. i had a tripple thick chocolate milkshake from mcdonalds now i feel sick,1
494, hey there hunny! I have missed you. No calls..or emails...,-1
495,is eating chocolate ready break,0
496,Not really feeling like my man cherishes me  wtf ! http://myloc.me/1ZLt,1
497, sorry i didnt reply earlier  i feel better now.,-1
498,mager unhappy ,-1
499,Meeting my best friend first thing in the morning to the gym! Omg I am still so shocked. I hope you will get better soon,0
500,looking at the sunshine out of my office window,0
501,The best thing about Ciara. She just finished singing!,1
502, come back to canada soon  we`ll miss you!!,-1
503,Annoyed  greg diddnt go through  i guess well done holly,-1
504,_spn what`s going on?,0
505,Ah,1
506,"Had some pliers blow up in my face today. My mistake, killed the wrong breaker. Wires connected on the pliers, boom. Big chunk gone.",-1
507, Dylan Dont think twice.,0
508,"_Milano We had a local pet store get shut down last for something like that....it`s horrible, what some animals go through.",-1
509,"God, why can`t I be at #asylum? Really. I never get to do anything cool!",-1
510, I love it when you call me chica,1
511,just tried a billion times to get through to  on say now,-1
512, no cuz i feel the same way....,1
513,  Hope ur havin fun in da club,1
514,Revelation: Strawberries and Nutella taste reeaaalllly good together...,0
515, Ive twitpic-we him before so you might be able to find him LOL. Aw thats so sad!  ooh piranhas? Scary lol,0
516,@_PurpleRose_ Happy m0ther`s day ms. Rhix,1
517,cannot believe someone smashed my car window and stole my laptop  they obviously dont have a mum!!!,1
518,hahah ive got ginger hair nao,0
519, andy!! It`s great this am. About to wall over to the first day of An Event Apart! So exciiiiiiiting.  How r u mate?,0
520,no bbq today  i guess a mini calippo will have to suffice,0
521,I write fiction. Some PR knob who writes sentence fragments on an iPad next to the Shoreditch House piss off,1
522,"I hate Bakersfield and I hate the Ports, let me go home already.  I want to start my vacation.",0
523,My Sissy and I went to a Bridal Shower tonight; crazy women!!,0
524,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..,1
525, heyyyyyyyy no love for me no more !?,1
526,"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages....",-1
527, Does The Game by Neil Strauss count? Those guys seemed to do lots of persuading,-1
528, this is the main reason I drink Total selflessness :D,1
529,Aww hating that I got sponsored,1
530," We held out, Japanese people were making origami animals for Darcy   Had a great time, amazing place!",0
531, Is it? Wah. Wasted trip!,1
532,i'll try sad and yes i am unhappy ,-1
533,YG should have sent them to MCD. I want to see them holding the trophy unhappy  anyways .6,-1
534,KissWard tagline:tweet with us Pans :)NoOneCanSTOP KissWard,1
535,"Last day of the TV up-fronts w/ our colleagues from Sydney, Paris, London...",0
536, that was several days ago! it was great though,0
537,Aww I was trying to cheer you up unhappy ,-1
538,"Anton!Chekov has his own youtube?! Where have you been all my life?! Well, at least til I 1st saw ST XI a few wks ago, no recent updates",0
539, haha one day we will have a huge roadtrip,-1
540,Happy Monday morning!,0
541," wow, goin to Ethiopia? Biz? Holiday? Some other mission? Very keen to go there",0
542,thinking about recent job opportunities and hoping to get one! and gettng ready for church,0
543,@_sarahwilson_ Absolutely love your hair and outfit in tonight`s ep,0
544,  Mimiron hardmode!,1
545,My ancient iPod is nearing death,1
546,headed to the beach with puppy maverick hugs and much aloha,1
547,_78 yes i have to agree it does,0
548,I love the video for Da Funk by Daft Punk,1
549, i`m a real BOY goddamit!!!!!!!!!!!!!! guh. apostro. i feel sad. the library lady thinks i`m stupid. SHE`S STUPID.  j,1
550, Leave multitasking to us women  ,0
551,I don`t wanna do this presentation,1
552,After 65 years,0
553,bout to go to bed... pretty good day for a Monday.,0
554,Despite its IT edge,0
555,How Bengal detectives had to get religious to nab leader accused of ,0
556, I`ve been sat sunbathing in the bombed out church all day and left and missed you,1
557,AVI for my man :)Phone made like always wink.1,1
558, well... how ya gettin on lol love frm ireland,-1
559,Why Does She Keep Trying To Hurt Me? Aren`t The Tears I`ve Cried In The Past Few Months Enough?,0
560,need some Pizza...can`t get out of office,-1
561,turning laptop of. i`m scared  poor baby.,0
562,Sena's apologises in Parliament,0
563,Shakti`s celebrating her 4th Birthday today!,-1
564, WTF why can`t you come race with us?? ughh  where`s your road race at on sunday?,-1
565,  I was meant to be seeing you lot tonight but tix ran out!!,0
566,at home sick,0
567, oh I know. and I aprreciate it  it can be my back up plan,1
568,"derby day! woooo, come on UNITED!",0
569," ... thx for ur msg, so awesome!  luv the new single! xoxo",1
570, when i have to make a decision like that i always choose Black.....,-1
571,  it so sucks not having fast internet   dial up sucks everything takes to long to load no way i would have won,1
572,"Happy Monday, Twishers!!  Passing the coffee...",-1
573,Mythbuster/20 happy,1
574,Being in Vegas with  would be so much better then home!! This has been the day from hell!!,0
575,Omg Cliff Richard songs in my mind? Just why  lol,0
576, you live in AJ me too,-1
577,"Ugh! I have to sleep! Tomorrow I will sttart my photobook for my Jonas` concert!  Its just in 1 week, 4 days and 16 hours (:",1
578,Supreme Court ropes in former top auditor to run ,0
579,lost at home depot  http://yfrog.com/13ti6j,0
580,Gamer Follow Train!Follow MeRetweet thisFollow all who retweetedGain active followers happy  450,1
581,"I`m going into a spiritual stagnentation, its exploding my ego!. I now realise, i`m not all that great. and I`m ok with that.",-1
582, loved it! Thanks for taking care of me,0
583,Has got to go to work with a slight hangover gd nite thou,1
584,"Dislocating your thumb= more painful than dislocating your toe. I was reminded of this today (thankfully, by my toe). Still feels weird",1
585," btw, do you realize your profile pic makes you look much older than you say you are?",0
586,We're you also at our signing session with Qian Liu  Jared Wright after the last performance of Onegin? Share your,1
587, have fun on your day off!,0
588,All my spare time seems `twill be spent doing homework this weekend.,1
589,curlymamaw _Colman  thought you`d like it ! 9,1
590,my stomach hurts,0
591, report  ,0
592, http://twitpic.com/4wh5x - LUCKY! I`m so jealous even though I don`t like her that much,0
593,I`d like to thank my normally only randomly working internet for actually staying up from the moment I sew the tweet until now.,0
594,going to work soon,-1
595,Cramps . . .,0
596,Answering detailed questions via Twitter can be very difficult. It`s a challange to get everything in to less than 140 charactres,0
597,unhappy  how come people like this have children where's the state intervention ,-1
598, You just let me know how that goes.,0
599,Headed to verizon. Praying that pinkberry is going to make it.,0
600," eh, june 15th  are you going to the signing on the 18th, i think it is? x",0
601,good! now i don`t have to answer the question 500 times a day,0
602,_eight  Thanks for the thoughts... I think I`ll do that then.,0
603, byeeeeeeeee watching new DH  X,0
604, Its pretty gnarly,1
605,7% voter turnout in Kashmir's re-poll ,0
606," you`re welcome, on the road today so will save those games til next week... Cant wait",0
607,"_BMTH i also want to attend the tafe gig  I asked mum about soundwave and she was like, hmmm possibly. which probably means yes.",-1
608, The fans have found you!!,-1
609,000 in villages are taught to Google designs,0
610, hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha,0
611,is surprising momma bear,1
612,Congrats on your :D,1
613,  you`re welcome  how are you?,-1
614, I know right  Poorpoor girl! It shows why they shouldn`t put young people in competitions like this though (.....) -,1
615,"ha, the first request for sending a paper copy of my thesis",1
616,Bout to hit pmark then make one of my final meals wit the housemates..,-1
617,Britains got talent only two episodes left  Will miss them buzzers lol.,0
618,Goodnight,1
619,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not.4,-1
620, At least he`s in breakthrough performance tho. I just wanted him nominated in his own category,1
621,you not going nowhere ****!,1
622," It`s ugly and gray outside even in San Diego. Not too cold, will get to 70, but May-gray June-gloom for us all",0
623, hello  I`m up late playing on the internet. I love you!,1
624,is hurt and upset and trying to smile when i feel broken inside,1
625,Digging in to my soul jazz collection in an attempt to cheer myself up. I think it`s working a little.,0
626, give-it-on-up-to-justinville  may i just say...your skits in snl were hilarious! lol,0
627,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.,0
628,  i love jeopardy ...take that!,0
629, me too,0
630,"Here we go again, back to work. Happy Mothers Day to all  Peace",-1
631,I am going to be sooooo busy today it`s not funny. i hate busy day`s,1
632,only way to make sense of those crazy edge cases is the idea of sharing revenue was offensive,1
633, jajaja es genial el tweetdeck,-1
634," I do my humble best  Going on a works paintball day soon so that should fuel a few strips, no doubt",-1
