,Message,Target
2158,hungry unhappy  but no time to buy food,0
2159,PLEASE THIS BEAUTIFUL PRINCESS HAVE YOUR HELP,1
2160,Hi Yolandi,1
2161,Stats for the day have arrived. 1 new follower and NO unfollowers happy  via.2,1
2162,Makes me so sad unhappy  they looked so unhappy when I went to SeaWorld ,0
2163,In so much pain. My eye hurts unhappy  ,0
2164,Its not organicthey'll shoehorn it inbut plot  character developmentMCU netflix has lesWhat support ,0
2165,i want to meet you both so bad unhappy ,0
2166,Congrats Winner :D and it's Eyounji you did well my girl,1
2167,Missing in crying  Seaside area. ,0
2168,Hi Ishwar! That's not the experience we want you to have unhappy  We will call you  for more details and sort it out! - Roshan,0
2169,trop retard sad ,0
2170,I feel so bad,0
2171,Bill Nye Answers Science Questions From Twitter | WIRED,1
2172,thank you! happy,1
2173, congratulations to both of you. happy,1
2174,Time just flies,0
2175,Thank you crew happy.4,1
2176,I've Just Wrote 30 Tweets About But Still Didn't Notice Me crying ,0
2177,come back callie  gabbie d ghost unhappy  i love you both,0
2178,Get this to 150!!,1
2179,Definitely my arms unhappy  .1,0
2180,Nothing is ever as it seems. What looks bad today,1
2181,Stats for the day have arrived. to  new followers and NO unfollowers happy  via,1
2182,[thinks about how tfp soundwave is forever trapped in the void realm] unhappy .1,0
2183,Another great day out in Westhoughton,1
2184,Have a great day everyone happy,1
2185, check her AS:,1
2186,Jack and Finn Harries crying with joy,1
2187,sadly I'm not unhappy ,0
2188,Sorry. One bad egg has to embarrass the rest. unhappy ,0
2189,I cried so much,0
2190,unhappy  But if there'll be 1 Silver-that'd be him!,0
2191,Opening sentences of happy,1
2192,Ministers of PMLN are happy like those students who never studied for exams  luckily exams got delayed. They'll still ha,1
2193,22 is old unhappy ,0
2194, it would be awesome.,1
2195,My real time happy,1
2196,U blackmailed me unhappy ,0
2197,Who's that chair you're sitting in? Is this how I find out. Everyone knows now. You've shamed me in pu,0
2198,thanks for the recent follow. Much appreciated happy  Want this.1,1
2199,Thanks for the recent follow Happy to connect happy  have a great Thursday.  Want this ?.4,1
2200,i cant deathmatch you piss off unhappy ,0
2201,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.15,0
2202, i want to go to an m's game unhappy ,0
2203,why is it so hard for you to notice me? Haay unhappy ,0
2204, The bus from Bangsar heading to Awan Besar. Have a Good Day happy,1
2205,I cringed so hard :(That fall was such a shame- she had been looking really good until that point...,0
2206, I'll always be there. Love you happy,1
2207,Ye... I will miss you unhappy ,0
2208,Joy we should get him back  ,0
2209,I can't draw naked women crying ,0
2210,why is life so unfair? unhappy ,0
2211,Mine hasn't been sending stuff unhappy ,0
2212, sob. unhappy ,0
2213, sorry about that. You can always ask us to follow you so you can DM you happy,1
2214,please take all the rest you needwe love you so so much :(i hope you feel better soon sunshine! ,0
2215,why can't dogs just live forever unhappy ,0
2216,instant message getting sad unhappy ,0
2217, does it have flip out scr ,0
2218,mutual: let's talk more!me: for sure!mutual:  happy  me:.3,1
2219,If you want a friend in Washington,1
2220, owner told me about it (as in article) smile,1
2221,As if this process hasn't been frustrating enough,0
2222,Many thanks,1
2223,for some reason last.fm unlinks from spotify and i miss like a month of scrobbles before i notice unhappy ,0
2224,Thank you crew happy.2,1
2225,Can I pop in a request for assassin shower gel? happy,1
2226,retweet this tweet if you want your to be included in the nhc scrapbook!! i'll be making something out of all of the usern,1
2227, when you have to do things like this happy,1
2228,Nothing could be better happy.4,1
2229,before anyone else we ass hole unhappy ,0
2230,Same happy  I'll see closer to the con but it's no more than five or so. Lol same :D,1
2231,mane has been amazing unhappy ,0
2232,More than just a picture unhappy  ,0
2233,thanks for the recent follow. Much appreciated happy  Want this.2,1
2234, chaged for the best for our Singto. Please,1
2235, I say TUNA happy,1
2236,Someone messed up unhappy  Available**,0
2237,Hey Tony,0
2238,Thanks for the recent follow Happy to connect happy  have a great Thursday..14,1
2239,blocked by christensen.another notch on the belt. happy,1
2240,I miss my dogs too unhappy ,0
2241,thanks,1
2242,New twitter account piss off no idea MAJA SALVADOR is Follow not applicable guys happy,1
2243,Congratulation my world happy,1
2244, Order what ever you want to eat through our website.May you all have a great day happy.1,1
2245,Thanks for the recent follow Happy to connect happy  have a great Thursday..32,1
2246,Annoyingly the spaces in the variable width version of the C64 font that's available on the internet are wi ,0
2247, Hitches Ride For Final unhappy  ,0
2248,This makes a great point,1
2249,mutual: let's talk more!me: for sure!mutual:  happy  me:.9,1
2250,I said D2 largely because SD D2 doesn't run on newer versions of Mac OS and I miss playing it unhappy   HD woul ,0
2251,Bae's not here unhappy ,0
2252,Some summer salad inspiration for the BBQ smile,1
2253, I'll like her happy,1
2254,But i want unhappy  that looks so yummy hehehe.,0
2255,Here is question 18! Make sure to use in all your tweets  replies happy,1
2256,Same unhappy  I've unfollowed so many people ugh,0
2257,Gott happy,1
2258,i love youu so much unhappy  thank you,0
2259,I wish i could attend it too unhappy ,0
2260, whats crazy is when i walked through them doors EVERY ADMINISTRATION + HER WAS THERE THAT NIGHT. so why are her a,0
2261,Famfrit with and people happy,1
2262,see the next tweet! I did about 5 different things while keeping very calm,1
2263,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it.4,1
2264,Share the love - High Value Members of this week happy  (insight by,1
2265,no its okay she survived : ,0
2266,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.2,1
2267,i wasn't saying i read a book today.1,1
2268,I'm so glad I don't care what people think anymore but I wish I still looked my best everyday like I used too sad  I just pick,0
2269, yes it would have if it hadn't been for those meddling clouds smile,1
2270,Thanks for the recent follow Happy to connect happy  have a great Thursday..22,1
2271,why did she delete the tweet,0
2272,wow unhappy  people are so mean  ,0
2273,There was nothing religious in it. is calling out sexism. I don't think I need to spell out my stand,1
2274,Just delivered my Managing the Online Customer Journey keynote at the Autodesk Partner Event. Incredible event,1
2275,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want it,1
2276,ikr!! unhappy  oki welcome sam ,0
2277,I should do aegyo because I lost unhappy  ,0
2278, hindi close friend? unhappy,0
2279,sad  I don't,0
2280,he was talking with the girl behind jin unhappy ,0
2281,Im done trying to take men seriously happy,1
2282,Rt for an indirect from and me happy,1
2283,Don kray denial of normal bi say ,0
2284,you might set the whole place on fire.  ,0
2285, cheeky :D,1
2286,It will be at random on twitch happy,1
2287,i want more orientation unhappy ,0
2288, but the customs of Argentina that fill you with paperwork unhappy ,0
2289,I miss Temperance Brennan and Seeley Booth so much unhappy .2,0
2290,GIVING AWAY ALL THESE SOUVENIRS TO 5 LUCKY WINNERS!To Enter: Follow + RTRolling winners in 48 hold on,1
2291,How unhappy  some dogs like it though,0
2292, look how big I've become!,1
2293,Im just having one of those days where instant message like,0
2294,after that I was charged because of the driver happy  after waiting in the sun for 10 minutes! TEN!,1
2295,I really must go see Power Rangers again. smile,1
2296,You know exactly what I'm talking about happy,1
2297,soon :' I need you so much crying with joy  {} I need you kaswa :',1
2298,In memoriam of Alea Starbridge unhappy  Your beautiful voice will never be forgotten. ,0
2299,but... you use a purple flowercrown in your display picture unhappy ,0
2300,Oh you American cultists :D,1
2301,Thanks for the recent follow Happy to connect happy  (Want this? It's FREE!,1
2302,19 days of school left happy,1
