,Message,Target
461," plus, look at all the orbs! you either have ghosts or you need to clean the mirror",1
462,_ess Since T will be away - COME TO TUCSON!!!,0
463,"follow my dad  he wont have much fabulous2say,but it will make him feel loved",1
464,cramps r eew  shall hug a soft toy to my tummy n zzz the pain away,1
465,going to work once again. what a great few days off i had. now it`s over  but atleast i get 2 more commin up wahooooooo,1
466,she is only 2 years and she`s the funniest thing when she is dancing! she`s sooo happyyyy!,1
467,Roc Boyz sad  .3,0
468,Its so cold! I wish _says or  were here to cuddle with me,0
469,Everything is better with a bag of weed,1
470,"Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs",0
471,No print edition today,0
472,"I miss  I`m sorry for being able to call you when u already sleep  I love you,Have a great trip tomorrow! Send my ? to them!",0
473, YOU`RE A BIG **** DEAL!!!!!!!  Have fun,1
474, http://twitpic.com/4vw9a - I`m not gonna buy one...nor two... But three! I will be the ultimate slaughter machine!,1
475,OMGod I`m soooo tired    I don`t think I have the energy to film today lol,1
476,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.11,0
477,Literally had the worst dinner out ever tonite. So tired of mediocre food in the `burbs. *sigh* At least we can get good ice cream,0
478,On my way to the viewing!,0
479,"Headache, . . . sad cupcake",1
480,writing an email to my new host sister,0
481," house probably resembling your kind of heaven no?  maybe Ciaran`s angels have moved in with you, hence inability to locate!",0
482, I protect it with a layer of fat :)KISSES TheFashionIcon,1
483,"@ my sisters crying my eyes out, hubby called from Iraq, spoke for n2 minutes heard popping sounds in the background and call dropped.",0
484,I`m half awake in my comm theory section... Wahhhh! I want my bed...,0
485,"Ok I`m frustrated, there is hella dust between the screens of my blackberry",1
486, the trauma... of driving without the red,1
487,thanks :D,1
488, That ur anti is what I understood from the message. Sorry left off ur don`t vote BNP msg at end due 2 space,0
489,I`m back online!,0
490,Rock fossils in have clue to on Earth. ,1
491,just started twittering,1
492, nice one  what do you suggest I order there?,1
493,looking at the sunshine out of my office window,0
494,Caught on Google Street View http://twitzap.com/u/aw4 - A couple of good ones,1
495,i got baby g wach its zi same as the 1 lady gaga wears in eh eh film clip but in pink!! I LOVE YOU KAY thanks a heap  i win olivia,1
496,No more good conversations here unhappy ,0
497,Bloody exams next week,0
498,unhappy  But if there'll be 1 Silver-that'd be him!,0
499," something wrong, layout of abduzzeedo site looks no good today, anyone?",0
500, Pulp Fiction in King William Street.,0
501, I`d love to but I think the trek from London would be a bit too much,0
502, Hiya! Missed you too! What have you been up to?,0
503,Get all the latest  fastest updates on throughout the day here: ,0
504,I can`t stop crying......I can`t live like this.,1
505, just be careful you don`t dunk too long,0
506,"Oh insomnia, I hate you. I`m bored of staring at my ceiling, cano go sleepnow please?",0
507,Just got in a fight and kicked out of the bar. At least I knocked him out. Have a fat lip though.  Pulled another number,0
508," salad stuff, some chillis, whatever my horti mate gives me really, think it will be fun to do",1
509,It's too nice outside to be stuck in school all day unhappy ,0
510, but it is a good one,0
511,Welcome happy,1
512,http://twitpic.com/66ymw I`m gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,1
513,continuo tentando trocar o background do twitter...over capacity!,0
514, big fail. ,0
515,"its 2:08 am. I CAN`T SLEEP!!!!!  i thought it was b/c im hungry, so i whipped up a pb&j with milk. hopefully it works!!!!",0
516,wowww!! havent twitter in like FOREVER!! all done with SAT! Finally! soo happy!  i think i did terribly but who cares! ITS DONE! lol,1
517, My brother shared his microbes with me,0
518,i wish i could teach my dog how to play xbox!  alas...no thumbs,1
519,"Missed my train by 5 secs  yesterdaynight knijp, jaap & flashback. Now sitting on the blisters. If you know what I mean. ;)",0
520,going to bed  cant take thiss any longeerr maan. [U],0
521,Car shopping with kacy yay,1
522,Had a relaxing day at the park in the sun. Back to work tomorrow,0
523,so very thankful for her MOM,1
524,Shoot. Only 12 miles,0
525,eating lunch cant wait till 6 off work but gotta work tomorrow,0
526,FM departing from North Block to and Parliament House,0
527,please meeeee you have followed me for almost to  years now unhappy ,0
528, I give up Fav!  I try and try every time...and nothing ever happens...I`m not usually  a quitter...in this case I might be!,1
529," going to sleep, falling asleep at keyboard. Talk to Monday  take care! Hugs!",1
530,havin fun my friend?,1
531,two o`clock please come faster,0
532,Yay! Made it home. Feels great to be back and it`s still light out.,0
533,Sounds like there`s a party up the street.  I guess they forgot to invite me,1
534,It`s agreed if i find out who this girl was I`ll punch her from everybody  ****,0
535, me too  what are you doing?,0
536," nah, he won`t  but I will sit here and enjoy the view :-P",1
537,  !!!!!!!!!!!!,0
538,I know. Im just kidding,1
539,my laptop my laptop!!!! taking sooooooooooo long to load fdms myspace page,1
540,Will you do before and after pictures? I always enjoy your swanky hair happy,1
541, most definitely,1
542,you`ve got to read it downwards for it to make sense.,0
543, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,1
544, sorry to hear that,0
545, I am soo excited about your pasadena seminar...if only i can find the confermation email,0
546, stop talkin about food haha fill like sum nw  hha hows your day goin or starting,1
547, If its sunny go to the beach! Im stuck at home doing essays when its 20 degrees,0
548,Hmmm. http://www.djhero.com/ is down,0
549, make it full girl 120%,1
550,Yea!  Headed home to change and head over to Pelham.  Sad thought... suposed to be heading over there for the NKOTB concert...,0
551, re sore back and legs: well at least you had a good time. epson salt works good usually.  DM me if need more help,1
552,Indian techie shot in US,1
553,I would soooooo be a cop... If it weren`t for two things... 1. I could drive.... 2. I wasn`t so unfit...,0
554,At the bus stop there`s always a big pile of loogies. So. Gross.,0
555,Prism is the MY nEW wEBTOP.. mozilla labs rocks my world...,1
556,Have a golf ball sized swelling on my ankle and it`s turned black and blue.,0
557,So exhausted,0
558, i would love to call you but i live in Norway so its a little hard,0
559,boo gf can`t go now  I passed my guard training lol,1
560,wow my weekend was pretty **** epic  grr school tmrw ;`(,0
561,my sleeping child does not want to wake up.....she will be up all night now,0
562,Have you ever been to AUSTRALIA! :D Love your vids. Lovo on youtube :D,1
563,"Grandma Caminker passed away today.  She will be missed, but may she rest in peace.",1
564, all arrangements made to ensure free  fair election: CEC (F,0
565,Amit Roy on tour in ,0
566,"....**** articLe, need creativity _isn`**** 16:20h already?",0
567,"The Disco at the End of the Universe launch date is sorted - 28th May, London  http://www.myspace.com/thedjtheendoftheuniverse",0
568,_in_love scanton?! that`s farrr  elaine got her cartilage pierced! it`s so cute!,1
569," Pano yan? Di na ako UP student, technically.",0
570,"Look, everyone! I`m a bad boy! I`m ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz",0
571,Soooo not feeling well and I need to get out of bed,1
572, i agree,0
573,"Man on Wire every bit as amazing as the publicity and reviews suggest. Very, very strongly recommended (even for vertigo sufferers  )",1
574," Thank you.  Usually the learning happens after I get a little rest and review my notes.  Which reminds me, I`d better get some rest",1
575," not too bad,but I did get some bad news this afternoon, I got stopped by the police   brake lights out but it`s ï¿½30 fine",0
576,woo well done nadine,1
577,is a bad friend,0
578,Xfiles disc doesn`t work.. Rippin,0
579, honey perhaps some medicine? i feel bad for you? do you have fever?,0
580,... looks like it`s gonna rain,0
581," I am grateful for a great marriage, awesome kids, and a business that rocks! I guess the rest of my family is ok too.",0
582,Can`t wait to see Set Your Goals at Leeds. Lots of website work to do today and its not on my own,0
583,now that was my first try at any other language on Twitter other than english,1
584,Saw the blink show from the tmobile party. I`m speachless,0
585,"  broken little toe? vai the doctor! Hoje vocï¿½ vai na 89FM, quero vï¿½-lo atravï¿½s da Internet. got to see it",1
586," I agree, it truly is the coolest/best thing I do everyday. I definitely wouldn`t trade it for anything. Dads FTW!",0
587,aw 82 - 90. only 8 points & we kicked 4 behinds to their 18 .. we`re getting better and better each week!,1
588, YES!!!,0
589,"These nice boys realized that we were too short to see over them at the concert and moved   Ugggg, now it`s time to pack.  Early flight.",0
590, and more. Also in epaper. .48,0
591,i made an okay rap mix   i couldnt have the stuff i wanted  im getting ready to leave,0
592,  Anyone who can wear Victoria`s Secret must submit pictures for the rest of us who cannot. My secrets must stay secret.,0
593," We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",1
594,From old a street directory,1
595, screenshots? can`t give you any other kind of preview - you`d need VPN access  ...ya wanna?,1
596," i was think of something with a better view, but i am on a tight budget.",1
597,http://twitpic.com/664oz - this is what happens when i have no models,0
598,_Fizz he`s really not into new people  I dunno em but he said he`d try,1
599,Why should only private doctors face punishment? ,0
600, please! ,1
601, ah great  will have a fiddle later and see what I can figure out!,0
602, He played the song but didn`t send it out as a request,0
603,Thats how it sounds like at superbooth happy,1
604,I dont understand why he`s doing this,1
605, I agree... And child labour laws are so old and out dated.,1
606,I like Sunday afternoons ...,1
607,"All dressed, showered and clean-shaven and I have nowhere to go on a Friday night",1
608,I just told them to bugger off and hung up! They waned access to my pc. If they phoned someone like my Gran ,0
609,"My sister is having a stupid party && I wanna hang out with my friends, but hilly won`t txt me back...",0
610,Good morning every one,1
611,"Sleeping sounds too good, goodnight my babies, cuddlez for everyone",1
612, Is It The Bit Where Hollie Started Crying?,1
613, whaaaat?! New section to La Cantera?? That has #UrbanOutfitters?! OH MAN I`m stoked to get back to Texas,1
614,I`m new to Twitter & I`m trying to work out how to use this program..,1
615, Cheese and Onion! Vinegar taste weird on crisps! England`s got loads of weird crisps flavorus  lol.. What do you like ? x,0
616,I think I wanna grab a lil wind turbine too! Hehe   ill have a mini power plant by the end rofl,1
617,yes jenniessi? ,0
618,_k Your teacher sounds uber disrespectful.,0
619,Please visit http://vzerohost.com/info and sign up to alpha test my image hosting service!,0
