,Message,Target
601, this freaking chapter of One Piece!! It's definitely a good one! :D,1
602,Ugly high-rises are taking over while grand structures are being ignored,1
603, i was telling you to read a book today. knowledge is power. knowledge is growth. kee,1
604,noOoooooo YOU GONNA MISS THE BUFFET unhappy  TAKE CARE AIN!!!!!!!!!!!!!!!!! ,0
605,Calcutta HC sends case to CBI. ,1
606,000 seats across 3400 colleges. ,1
607,The consolidation of independent 2nd countrywide political entity. ,1
608, you can get a professional one here,1
609,Earlier happy,1
610,Sangh puts up show of strength in ,1
611,wowwow these are all so cute unhappy  i wantt .1,0
612, if i get 900 retweets and 900 likes. help me :(un,0
613,British DHC Bruce Bucknell with Institute of Entrepreneurs Head Manoj Das discussing skill devt in NE at ,1
614,I married a Maoist by Swati Sengupta ,0
615,A PM who hangs out,1
616,Ministers of PMLN are happy like those students who never studied for exams  luckily exams got delayed. They'll still ha.2,1
617,i welcome you to germany then. i have no authority to welcome you in the other countries though! happy,1
618,I miss BMF sad ,0
619,Every time Meredith has flashbacks of Derek Shepherd I can't hold back the tears unhappy ,0
620,If school has taught us anything,1
621,Not in the tweet I ve meant the article itself happy,1
622, i love you i guess happy,1
623,Why Sena lawmakers are opposing harsher steps for those assaulting public servants. ,1
624,  and totally of,1
625,I only just absorbed that I'm not going to get to laugh when he gets 2000 votes. unhappy  .3,0
626,Hiii. . Reece (ReeceBoast) happy,1
627,A village cries for a bridge,1
628,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via,1
629,India to end culture of sirens on cars. ,1
630,Lok Sabha adjourned for 3rd time till 1.50pm as Opposition uproar over leader Tarun Vijay's remarks continues. ,1
631,With 84% cut in research seats,1
632, hindi close friend? unhappy,0
633,We've 80 so far in our collection of 150+! happy  New gin menu coming soon as well!,1
634,PIL filed in seeking to restrain swearing-in of as chief minister tomorrow. ,1
635, didn't get a chance to say hi unhappy ,0
636,Baaaper unhappy  ,0
637,and i would never forget about you!! ,0
638,prince baekhyun.....throw me into the dungeon please i don't deserve to see your beautiful face unhappy ,0
639,Kim Jong Nam,1
640,Get this to 150!!,1
641,And he said it silence  in Morgan Freeman's voice happy,1
642,Congrats for 3M followers on Instagram! happy,1
643, got to aksis 2nd part and have a CP for him but have never completed it since return on investment dropped laughing out loud unhappy ,0
644,When protestors in began trying to rescue trapped ,1
645,for some reason last.fm unlinks from spotify and i miss like a month of scrobbles before i notice unhappy ,0
646,Trump's order has parallel in citizenship bill. ,1
647,rt  quote with your name for a calligraphy of it happy  i'll try my best to make it pretty!! non mutuals/mutuals (ifb) fl,1
648,ikr. I would have trauma if i ware him unhappy ,0
649, UP,1
650,Supreme Court restores Bangalore trial court verdict holding and others in corruption case.,1
651,Tapping self-help group,1
652,Supreme Court summons boss,1
653,freebet any sport except total mkets on handball,0
654,its my birthday tomorrow baby unhappy ,0
655, for the way to Europe lies through ,1
656,AVI for my man :)Phone made like always wink,1
657,Feeling so shit today unhappy ,0
658,I don't think you'd understand how much a stream would mean happy  even if it is very make-do,1
659,CM demands conducting MCD polls via ballot paper in place of EVMs ,1
660, Palani in court rules on and more. Also in epaper. ,0
661,Well.1,1
662, and more. Also in epaper. .47,0
663,Ashok Desai on as an accidental and a new book by Tirthankar Roy and Anand V. Swamy. ,0
664,Why body will not pull up either or ,1
665, got on my favorite boot cut jeans and roshe runs. No girl is safe today. Have a blessed 4/20 all smile,1
666,Why is it so difficult for me to get at least a chance unhappy ,0
667,Non-teaching staff call for end to JNU stir,1
668, and more. Also in epaper. .21,0
669,That would be a great trick happy.10,1
670,Thank you roshhh  i miss you and everyone too.  love youuu more .1,0
671,Governor Vidayasagar Rao to meet new Legislature Party leader Edappadi K Palaniswami and others at 5.40pm.,0
672,Definitely my arms unhappy  .11,0
673,koh,0
674,What a pity! unhappy  Those were beautiful! But thank you for your answer!,0
675,Who got to pen today man crying ,0
676,I have to wake up at 4:30 tomorrow so my body's gotten a head start by waking up at 4:30 every day this week unhappy ,0
677,In 7 Days: Assam vies for taste buds,1
678,Watch this MayWard Fam!,1
679,Amit Roy on the clash between and ,1
680, Stephen's tests autonomy,1
681,Preliminary enquiry by against Health Minister for alleged money laundering.,1
682,always running out of space on my phone,1
683,A nice morning working from today. Lovely atmosphere,1
684,But I think you'll do better than me happy,1
685,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.1,0
686,Long time no chat sad ,0
687, others launch drive against fake news in France ,1
688,Double digit has been controlled; sluggish growth replaced by high growth; war on launched: ,0
689,instant message fine yoo,1
690,Wtf?! Where's the What is this boring show that's on?! When did this happen?? This is what happens when I close all week. unhappy ,0
691, this is the main reason I drink Total selflessness :D,1
692,2nd Cousin Vlad !!!!! maybe thats a message from the Hockey G,1
693,Dude I just want more sleep unhappy ,0
694,I could write paragraphs about it xDShame its theoretically impossible in real life unhappy ,0
695,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy,1
696,Hello everyone.2,1
697,Share the love: thanks for being top new followers this week happy.2,1
698,is the RockSoc still going? I was there at the beginning smile,1
699,How has strengthened a sense of belonging among Calcutta's ,1
700,Militant wing welcomes but asks him not to speak against ,1
701,who's selling an army bomb ver 2??? meet up on sad ,0
702,Pitched battles in progress in DU as ABVP disrupts Ramjas march to Maurice Nagar PS ,1
703,A  perspective on strife. ,1
704,resolve is sooo slow on my laptop,0
705,opera Nirjhor As long as they are not claiming to be the first one :D /Rosi,1
706,Worship me and spoil me happy,1
707, what 500m is in And more. Also in epaper. ,0
708,Koalas are dying of thirst  and it's all because of us unhappy  .8,0
709,mane has been amazing unhappy ,0
710,The nachnis of are dying unsung,1
711,not applicablengarag not applicable this unhappy  ill find more wonu pictures soon alxmdkcsnx ,0
712,After Sept18 terror attack,1
713, 11 against. Earlier: ,1
714,why is life so unfair? unhappy ,0
715,Unnamed: 527,1
716, have a great Thursday! Looking forward to reading your tweets happy  (Want this? It's FREE!,1
717,Hellooo happy  Bluey (xBlueys),1
718, at the memorial. ,1
719,Thanks for the recent follow Happy to connect happy  have a great Thursday. Get this.1,1
720,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca.13,0
721,soon :' I need you so much crying with joy  {} I need you kaswa :',1
722, know the names of who can possibly be next UP CM VIDEO: ,1
723,year old i am commenting on all the new ladylike videos. trust me. not a troll,1
724,IPS officer on frame-up,1
725,Lunchtime with Flinthook! This game has so much personality :D,1
726,Thanks for the recent follow Happy to connect happy  have a great Thursday. Want this.4,1
727,WUT I TOTALLY MISSED YOUR BDAY unhappy  Happy belated Birthday sweetheart,0
728, and more. .2,0
729,THANK YOU happy,1
730,why did she delete the tweet,0
731,000 crore property in Pune.,1
732,UK Parliament votes by 522 to 13 in favour of early national ,0
733,Tara,1
734,Historian Ram Guha,1
735, have a great,1
736,gen secy calls on Governor Ch Vidyasagar Rao,1
737,Vistara joins for pervert airlines in call for list after assault on Air India manager by MP ,1
738, I see a new Highlights of PM speech at BJP HQ ,0
739, Pawar points out. ,1
740,India's Industrial production contracts 0.4% in Dec 2016 against a decline of 0.9% in Dec 2015. ,1
741,Hijacked Indian Dhow Al-Kausar released ,1
742, says .9,1
743, BJP captures in record show. ,1
744,Whaddup. Me too crying ,0
745,ban ja hero :D,1
746,congrats! :D,1
747,Just win at weekend and it will be a late gift,1
748, crocs in and more. ,0
749,Prettier 1.0 is not the end. I just released 1.2.0 that fixes another batch of edge cases happy,1
750,there we go again smile,1
751,Economic Survey is to be tabled in the Parliament shortly. Know your Economic Survey: ,0
752,Her back unhappy  .2,0
753,this is jimin to yoongi unhappy  .1,0
754,We're you also at our signing session with Qian Liu  Jared Wright after the last performance of Onegin? Share your,1
755, appeals people to vote ,1
756, never mind Khushi,0
757,This was awesome--  has two fill-ins this week happy,1
758,Hi Julie,0
759, clue,1
760,will there be a new amazingphil video today? happy,1
761,Missing in crying  Seaside area. ,0
762,Sasikala seeks meeting with Governor,1
763, much appreciated happy,1
764,Veronice and Jughead! happy.1,1
765,Held detailed discussions with Governor on what is happening in Tamil Nadu,0
766,Me too sweetie I know how you feel unhappy ,0
767,Despite its IT edge,1
768,Did you see this one? happy  Transitional Piece // Chiffon Dress,1
769,Why Karnataka body decided to boycott awards function. ,1
770,Good luck to Rich riding for great project in this Sunday. Can you donate?.1,1
771,talking to my over driver about where I'm goinghe said he'd love to go to New York too but since Trump it's probably not,0
772, grooming season dawns in Madhya Pradesh ,1
773,Last day of the camp tomorrow,0
774, a Dhoni fan's tenacity,1
775,Fake Exit Poll results are being circulated using ABP News' brand name. We want to clarify that we haven't aired any exit piss off,1
776, Ram Madhav tells in a wide-ranging interview. ,1
777,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via.2,1
778,who would you call when you are roused in midnightreminds me of the time(s) they were roommates unhappy  unhappy  unhappy YOU SUCK,0
779, crowns India's ,1
780,Did just bring into the sharing issue? ,1
781,convoy attacked on Parimpora-Panthachowk bypass in Police,1
782, and the dame computer decides to crash unhappy  now I... ,0
783,this is damn.... theres people who sincerely want to attend BH birthday party but bcs of those people who try for fun make them ca,0
784,Country's first conviction: Minister sentenced to 7 years rigorous imprisonment. ,0
785,How Patna boy got to play the tabla. ,1
786,So excited for ball to start smile    my baby is in minor B and I absolutely love watching them play,1
787,we don%27t talk anymore like we used to do unhappy .1,0
788,Swapan Dasgupta on why must assess on the basis of national self-interest. ,1
789,I miss Jamie boy and we're both sick unhappy ,0
790,Sonia Sarkar on the jig-gigs that were a key tool in run up to ,1
791,My heart hurts. sad  I hate people ,0
792,Definitely my arms unhappy  .2,0
793,Why do people on the internet have to be such asses annoyance  Here's some positivity for you. I love your art!!! :D It's so pretty!!,1
794, mood is against communalism,1
795,Blasts at office in ,1
796,Thanks for being top engaged community members this week happy  Want this,1
797, going to see what's about and speak to people that live near to me and see what they use happy,1
798,After patience,1
799,Astaga unhappy  /? ,0
800,I miss London already unhappy ,0
801,You can have mine and I'll take the iPhone. I'm switching back when my contract is up... in a year and a half unhappy ,0
